order_id,customer_id,order_date,product_id,quantity,price,payment_type,status
18754,937,2025-01-09,325,3,3756.57,Net Banking,Delivered
18755,289,2024-05-05,216,1,1219.05,UPI,Delivered
18756,324,2023-08-07,106,3,2581.68,Debit Card,Delivered
18757,1850,2024-01-21,228,1,258.25,Debit Card,Delivered
18758,1022,2023-11-26,277,4,2339.8,Debit Card,Delivered
18759,1923,2023-10-02,452,2,513.56,Credit Card,Delivered
18760,2174,2024-10-24,50,3,3526.08,Net Banking,Delivered
18761,1852,2024-08-19,483,4,4778.2,UPI,Delivered
18762,1953,2024-05-06,277,5,2924.75,UPI,Delivered
18763,1849,2025-02-28,482,4,1849.84,Credit Card,Delivered
18764,1121,2024-10-14,297,3,3676.32,UPI,Delivered
18765,1262,2025-04-21,2,1,1028.55,UPI,Delivered
18766,1829,2024-12-25,45,1,480.46,Net Banking,Delivered
18767,1051,2024-06-11,306,2,1377.92,Credit Card,Delivered
18768,459,2024-04-14,139,3,1535.1,UPI,Returned
18769,2045,2025-03-31,185,5,4121.95,Debit Card,Delivered
18770,1811,2024-04-27,426,5,2834.05,Credit Card,Delivered
18771,1451,2025-03-17,49,5,973.1,Debit Card,Delivered
18772,1857,2023-09-21,391,5,6816.3,UPI,Delivered
18773,2272,2024-12-30,473,4,2555.44,Credit Card,Returned
18774,2592,2025-01-03,186,2,2213.56,Debit Card,Returned
18775,1004,2025-02-05,96,5,985.3,Credit Card,Delivered
18776,264,2023-08-13,244,1,1112.41,Net Banking,Delivered
18777,575,2023-10-28,80,5,6182.6,UPI,Delivered
18778,889,2024-04-03,73,1,991.29,Credit Card,Delivered
18779,6,2023-07-30,71,2,886.12,Credit Card,Returned
18780,1419,2024-05-23,28,1,505.22,Credit Card,Delivered
18781,189,2024-06-23,28,4,2020.88,UPI,Delivered
18782,2081,2024-06-22,378,4,1244.6,Debit Card,Delivered
18783,802,2025-06-01,151,2,359.3,UPI,Delivered
18784,598,2025-06-27,173,5,5236.55,Credit Card,Delivered
18785,2813,2025-02-12,111,4,1415.28,Debit Card,Returned
18786,2165,2024-12-06,49,4,778.48,Net Banking,Delivered
18787,1615,2024-08-31,139,5,2558.5,UPI,Delivered
18788,2915,2024-05-30,417,1,603.54,Debit Card,Returned
18789,1025,2024-11-27,453,1,766.41,Net Banking,Delivered
18790,716,2024-12-23,325,1,1252.19,Net Banking,Delivered
18791,1216,2025-03-08,457,1,551.1,Net Banking,Delivered
18792,151,2023-08-18,486,3,2731.53,Credit Card,Delivered
18793,1934,2024-05-29,78,5,3777.1,Credit Card,Delivered
18794,1854,2024-12-03,499,1,403.63,Debit Card,Delivered
18795,462,2024-07-10,63,1,588.86,Net Banking,Delivered
18796,46,2024-01-10,472,3,3067.56,Debit Card,Delivered
18797,1238,2024-03-08,473,2,1277.72,Credit Card,Delivered
18798,2354,2024-08-07,282,2,2184.26,UPI,Delivered
18799,1456,2024-06-09,187,3,3613.05,Debit Card,Delivered
18800,1433,2024-07-20,350,1,271.99,Net Banking,Delivered
18801,2732,2023-10-01,276,2,2792.86,Debit Card,Delivered
18802,2903,2025-05-27,9,4,4973.76,Debit Card,Delivered
18803,1501,2024-03-08,472,2,2045.04,Credit Card,Delivered
18804,1927,2025-04-24,425,2,526.04,UPI,Delivered
18805,1854,2024-10-04,27,4,3175.96,Debit Card,Delivered
18806,2553,2024-10-11,316,2,1422.58,Credit Card,Delivered
18807,4,2024-12-29,367,2,442.12,UPI,Delivered
18808,1429,2024-09-06,160,5,3805.3,Net Banking,Delivered
18809,2511,2024-06-17,337,3,1029.66,Net Banking,Returned
18810,357,2024-01-28,412,1,944.18,Credit Card,Delivered
18811,2349,2023-11-08,244,5,5562.05,Credit Card,Delivered
18812,52,2024-09-27,143,5,4344.4,Net Banking,Delivered
18813,112,2024-10-16,465,2,1088.48,UPI,Delivered
18814,1783,2024-04-24,222,2,2159.42,Net Banking,Delivered
18815,745,2025-02-02,423,4,1541.2,UPI,Delivered
18816,2739,2024-11-10,420,3,870.78,Net Banking,Delivered
18817,2265,2023-09-28,250,4,1526.16,Credit Card,Delivered
18818,1815,2025-06-11,415,3,2426.7,Net Banking,Delivered
18819,2466,2025-02-07,137,5,4635.25,Debit Card,Delivered
18820,2910,2023-07-21,171,1,774.69,Debit Card,Delivered
18821,110,2024-01-16,323,2,970.82,Credit Card,Delivered
18822,2531,2024-09-02,267,1,500.28,Debit Card,Delivered
18823,401,2024-04-06,432,5,1270.95,Credit Card,Delivered
18824,2917,2023-12-11,20,1,1200.36,Credit Card,Delivered
18825,2889,2024-03-18,395,4,2209.28,Credit Card,Delivered
18826,2130,2023-11-11,136,2,1708.72,Credit Card,Delivered
18827,2245,2025-05-16,342,4,3578.8,Debit Card,Delivered
18828,323,2024-07-19,387,1,689.59,Net Banking,Delivered
18829,1190,2024-05-12,190,5,2576.65,Net Banking,Delivered
18830,1332,2023-11-29,379,4,5061.04,Net Banking,Delivered
18831,15,2023-11-16,242,5,2008.9,UPI,Delivered
18832,555,2023-10-09,488,5,2715.1,UPI,Delivered
18833,336,2024-03-29,343,2,2613.2,Debit Card,Delivered
18834,1472,2024-04-19,315,5,4162.55,Credit Card,Delivered
18835,273,2024-10-02,179,3,1402.65,Credit Card,Delivered
18836,1029,2025-03-01,88,4,803.0,Net Banking,Returned
18837,1006,2024-05-27,64,4,609.16,Credit Card,Delivered
18838,2788,2024-01-24,76,3,3857.79,Net Banking,Delivered
18839,1143,2025-06-24,165,2,543.4,Debit Card,Delivered
18840,2849,2024-12-27,130,4,1707.68,Net Banking,Delivered
18841,842,2024-06-28,97,4,2863.48,Debit Card,Delivered
18842,1644,2024-03-06,204,3,2690.13,Net Banking,Delivered
18843,337,2023-12-27,499,3,1210.89,UPI,Delivered
18844,1057,2024-10-07,487,4,3055.44,UPI,Delivered
18845,1377,2024-12-27,145,2,465.94,Credit Card,Delivered
18846,1960,2024-06-07,208,1,338.81,Debit Card,Delivered
18847,2823,2024-01-13,185,4,3297.56,Debit Card,Delivered
18848,383,2024-10-26,435,1,189.11,Debit Card,Delivered
18849,1488,2024-10-31,110,4,530.92,Debit Card,Delivered
18850,2626,2024-02-05,330,1,852.23,Debit Card,Delivered
18851,1490,2024-11-09,11,2,1193.7,Net Banking,Delivered
18852,1077,2024-04-07,180,3,2845.62,Debit Card,Delivered
18853,1764,2025-07-02,313,2,1002.94,Net Banking,Delivered
18854,2402,2024-10-26,254,5,5524.6,Credit Card,Delivered
18855,1568,2024-03-01,122,2,2467.16,Credit Card,Delivered
18856,543,2023-07-26,418,2,2296.04,Net Banking,Delivered
18857,745,2023-12-24,59,2,2085.98,Debit Card,Delivered
18858,2362,2024-09-25,494,1,913.98,UPI,Delivered
18859,2433,2024-09-30,314,3,1842.33,Debit Card,Delivered
18860,1523,2024-04-16,104,5,5960.55,UPI,Returned
18861,775,2024-03-25,278,5,2370.15,Debit Card,Delivered
18862,1406,2025-03-23,331,5,4382.2,Net Banking,Delivered
18863,1611,2025-02-17,399,4,1000.04,Net Banking,Returned
18864,243,2024-02-28,269,2,1699.12,Net Banking,Delivered
18865,1585,2024-06-07,153,2,1249.48,Debit Card,Delivered
18866,1934,2024-04-27,476,1,147.05,Credit Card,Delivered
18867,2925,2024-06-23,296,3,892.11,UPI,Delivered
18868,2302,2025-03-16,36,2,2109.06,Net Banking,Returned
18869,1909,2024-12-16,310,2,1243.72,Net Banking,Returned
18870,56,2024-12-09,77,2,2410.72,Debit Card,Delivered
18871,2314,2024-05-01,392,4,4221.28,Credit Card,Delivered
18872,383,2023-12-22,91,2,869.2,Credit Card,Delivered
18873,2814,2023-09-16,122,4,4934.32,UPI,Delivered
18874,1806,2024-07-20,455,1,393.9,Net Banking,Delivered
18875,41,2023-09-04,88,5,1003.75,UPI,Delivered
18876,847,2024-08-22,453,2,1532.82,Debit Card,Returned
18877,107,2024-08-05,169,3,2246.52,Debit Card,Delivered
18878,938,2024-01-05,478,3,1173.69,UPI,Delivered
18879,1846,2023-08-14,335,4,4723.6,UPI,Delivered
18880,2527,2023-08-31,414,5,5328.7,Credit Card,Delivered
18881,2651,2023-11-14,263,2,787.54,Net Banking,Delivered
18882,822,2025-02-13,227,5,1507.0,UPI,Delivered
18883,2200,2025-05-12,448,3,3000.63,Credit Card,Delivered
18884,1064,2023-09-29,236,1,226.69,Net Banking,Delivered
18885,454,2023-08-02,360,4,502.08,Net Banking,Delivered
18886,490,2024-12-16,326,3,3019.68,Net Banking,Delivered
18887,34,2023-11-11,446,2,2539.86,Debit Card,Delivered
18888,588,2025-02-11,412,2,1888.36,Credit Card,Delivered
18889,2116,2025-04-07,302,5,2902.5,Debit Card,Delivered
18890,270,2024-07-18,383,1,467.63,Credit Card,Delivered
18891,2550,2025-07-20,342,4,3578.8,Net Banking,Delivered
18892,1189,2023-12-26,69,1,875.93,Net Banking,Delivered
18893,2493,2024-05-11,388,4,4102.92,Debit Card,Delivered
18894,867,2024-12-23,368,3,2163.33,Net Banking,Delivered
18895,2299,2024-05-08,148,4,5309.88,Debit Card,Delivered
18896,1885,2024-01-09,150,1,607.62,Debit Card,Delivered
18897,1301,2025-01-01,440,4,1416.52,Net Banking,Delivered
18898,1665,2025-02-17,486,3,2731.53,Credit Card,Delivered
18899,2284,2023-11-28,148,2,2654.94,Debit Card,Delivered
18900,1704,2024-04-18,70,5,3002.9,Credit Card,Delivered
18901,1519,2025-02-11,459,1,508.96,Net Banking,Delivered
18902,1633,2024-05-19,332,3,2830.92,UPI,Delivered
18903,459,2024-12-12,105,5,5305.55,Credit Card,Delivered
18904,1207,2025-03-29,126,4,3397.16,Credit Card,Delivered
18905,1836,2024-07-13,206,3,3809.19,UPI,Delivered
18906,416,2023-12-27,268,4,1040.36,Debit Card,Delivered
18907,1614,2025-01-30,173,3,3141.93,Net Banking,Returned
18908,852,2025-01-18,404,3,2302.98,UPI,Delivered
18909,185,2025-04-23,109,5,3474.5,UPI,Delivered
18910,1769,2023-12-12,336,4,2084.32,UPI,Delivered
18911,1210,2023-11-30,50,1,1175.36,Debit Card,Delivered
18912,1498,2025-02-06,378,4,1244.6,Debit Card,Delivered
18913,2447,2023-12-26,234,5,2160.75,Net Banking,Delivered
18914,2487,2024-02-27,226,2,1132.26,Debit Card,Delivered
18915,460,2025-07-03,456,1,326.24,UPI,Delivered
18916,497,2024-08-16,396,1,597.54,Net Banking,Delivered
18917,711,2024-07-06,438,5,4305.3,Net Banking,Delivered
18918,1169,2024-02-14,350,5,1359.95,Debit Card,Delivered
18919,2107,2024-10-01,96,3,591.18,Debit Card,Delivered
18920,72,2024-01-03,234,2,864.3,Debit Card,Delivered
18921,1803,2024-10-27,419,2,349.1,Credit Card,Delivered
18922,138,2023-09-09,124,2,1320.48,Debit Card,Delivered
18923,1607,2024-06-15,220,5,4599.75,UPI,Delivered
18924,2479,2024-12-20,12,5,680.85,Debit Card,Delivered
18925,654,2024-05-20,17,1,253.29,Debit Card,Delivered
18926,237,2023-07-24,422,5,2832.3,UPI,Delivered
18927,2023,2025-03-31,316,1,711.29,Credit Card,Delivered
18928,759,2023-10-03,106,1,860.56,Credit Card,Delivered
18929,347,2024-10-13,331,1,876.44,Net Banking,Delivered
18930,1166,2023-10-25,172,2,830.82,Debit Card,Delivered
18931,1704,2023-08-15,104,3,3576.33,Net Banking,Delivered
18932,412,2024-10-31,29,5,4615.5,Debit Card,Delivered
18933,2296,2023-07-29,31,5,6115.75,UPI,Delivered
18934,2130,2024-03-11,237,1,150.77,UPI,Delivered
18935,1864,2024-09-19,109,5,3474.5,UPI,Delivered
18936,2916,2024-08-27,487,3,2291.58,Debit Card,Returned
18937,2035,2024-06-19,393,3,1833.6,Debit Card,Delivered
18938,2306,2024-05-23,196,4,1697.92,Net Banking,Delivered
18939,1919,2025-01-30,172,2,830.82,Net Banking,Delivered
18940,1256,2025-02-04,378,4,1244.6,UPI,Delivered
18941,416,2023-08-07,21,4,2101.6,Net Banking,Delivered
18942,2262,2025-02-20,273,2,1760.44,Credit Card,Delivered
18943,1235,2024-06-28,80,2,2473.04,UPI,Delivered
18944,1330,2023-12-29,157,3,484.35,Credit Card,Delivered
18945,2645,2025-05-18,407,2,1789.56,Debit Card,Delivered
18946,352,2025-02-19,459,5,2544.8,Net Banking,Delivered
18947,1475,2023-11-17,87,5,1746.35,Debit Card,Delivered
18948,1141,2024-06-06,359,3,3111.33,UPI,Delivered
18949,196,2024-03-17,2,1,1028.55,Debit Card,Delivered
18950,1481,2024-03-13,431,5,4652.85,UPI,Delivered
18951,2979,2025-07-07,83,4,3329.48,Credit Card,Delivered
18952,1211,2025-02-26,337,2,686.44,Debit Card,Delivered
18953,2641,2024-07-02,423,2,770.6,Net Banking,Delivered
18954,31,2025-03-12,111,2,707.64,Credit Card,Delivered
18955,920,2025-03-09,41,4,1861.0,UPI,Delivered
18956,2121,2024-09-26,392,5,5276.6,Net Banking,Delivered
18957,2429,2025-06-08,283,3,3469.44,UPI,Delivered
18958,2451,2024-10-06,226,3,1698.39,Net Banking,Delivered
18959,1307,2024-11-19,483,3,3583.65,Debit Card,Delivered
18960,555,2025-01-07,85,3,2382.06,Debit Card,Delivered
18961,578,2023-12-21,178,1,367.41,UPI,Delivered
18962,2385,2024-12-18,354,5,2897.8,Debit Card,Delivered
18963,167,2024-07-19,96,5,985.3,Debit Card,Delivered
18964,2455,2024-08-23,289,3,3629.79,UPI,Delivered
18965,273,2024-04-23,20,1,1200.36,Credit Card,Delivered
18966,583,2024-11-08,463,1,590.86,Debit Card,Delivered
18967,1367,2024-04-28,297,2,2450.88,Net Banking,Delivered
18968,2537,2024-11-21,214,2,628.58,Debit Card,Delivered
18969,1765,2025-07-19,361,3,1916.28,UPI,Delivered
18970,2572,2024-02-23,8,4,3237.96,Net Banking,Returned
18971,2926,2023-09-29,51,1,841.34,Debit Card,Delivered
18972,1716,2024-07-31,58,2,725.86,UPI,Delivered
18973,2796,2024-06-19,470,5,4912.35,Net Banking,Returned
18974,1735,2025-03-29,270,2,1502.54,Credit Card,Delivered
18975,2215,2023-09-04,148,3,3982.41,UPI,Delivered
18976,235,2025-03-23,350,5,1359.95,Debit Card,Delivered
18977,1762,2025-04-14,382,2,1541.62,UPI,Delivered
18978,1741,2024-11-10,186,3,3320.34,UPI,Delivered
18979,1180,2024-12-23,493,1,1160.45,Debit Card,Returned
18980,2148,2023-08-08,431,1,930.57,Debit Card,Delivered
18981,986,2024-10-28,130,3,1280.76,Debit Card,Delivered
18982,2366,2023-12-21,452,2,513.56,Net Banking,Delivered
18983,1042,2024-08-08,102,2,686.74,Net Banking,Delivered
18984,135,2023-10-04,226,5,2830.65,Net Banking,Delivered
18985,2503,2025-07-03,64,1,152.29,Debit Card,Delivered
18986,1524,2024-06-07,416,3,3008.04,Debit Card,Delivered
18987,1565,2024-03-04,163,2,593.06,UPI,Delivered
18988,235,2025-06-30,78,2,1510.84,UPI,Delivered
18989,320,2025-07-18,43,5,6436.8,Net Banking,Delivered
18990,1474,2025-03-10,365,5,2015.8,Net Banking,Delivered
18991,1972,2025-01-20,13,2,1008.42,Debit Card,Delivered
18992,1734,2024-12-12,305,4,4861.24,Debit Card,Delivered
18993,1442,2024-12-16,274,5,3764.45,Credit Card,Delivered
18994,95,2024-04-30,445,1,435.28,Net Banking,Delivered
18995,1500,2024-11-27,217,3,632.88,Credit Card,Delivered
18996,1301,2024-09-27,90,3,2817.63,Net Banking,Delivered
18997,2518,2023-10-12,204,1,896.71,Debit Card,Delivered
18998,1644,2023-08-01,65,4,3652.88,UPI,Delivered
18999,837,2024-02-27,397,2,1867.4,UPI,Delivered
19000,354,2024-04-17,57,1,1159.4,Credit Card,Delivered
19001,2435,2025-02-23,331,2,1752.88,Net Banking,Delivered
19002,160,2024-08-05,415,1,808.9,Debit Card,Delivered
19003,1808,2025-04-13,461,4,3669.92,Net Banking,Delivered
19004,2939,2024-01-28,344,4,2632.16,Credit Card,Delivered
19005,143,2025-01-26,75,2,1582.54,Net Banking,Delivered
19006,1489,2024-02-17,181,3,1697.28,Net Banking,Delivered
19007,1053,2024-06-10,70,2,1201.16,Debit Card,Delivered
19008,2790,2024-06-23,421,1,228.71,Credit Card,Delivered
19009,2259,2024-10-09,481,5,2704.4,Debit Card,Delivered
19010,719,2025-04-29,456,5,1631.2,UPI,Delivered
19011,1464,2024-03-10,348,4,1018.04,Net Banking,Returned
19012,196,2024-02-04,373,3,857.58,Net Banking,Delivered
19013,186,2025-06-30,211,3,3637.29,Debit Card,Delivered
19014,1137,2024-08-07,60,3,854.34,Net Banking,Delivered
19015,135,2025-03-27,32,3,1075.59,Credit Card,Delivered
19016,145,2024-01-02,344,5,3290.2,Net Banking,Delivered
19017,1663,2025-01-05,274,4,3011.56,Debit Card,Delivered
19018,230,2024-01-18,75,3,2373.81,Net Banking,Delivered
19019,1659,2024-09-12,19,2,2758.96,Debit Card,Delivered
19020,1600,2024-06-27,243,5,2435.8,Net Banking,Delivered
19021,2339,2025-03-08,183,1,1129.86,Net Banking,Delivered
19022,1306,2024-09-19,369,3,1890.69,Net Banking,Delivered
19023,2419,2025-06-05,178,2,734.82,Credit Card,Returned
19024,2619,2023-09-03,147,2,2393.56,Debit Card,Delivered
19025,282,2025-02-18,153,5,3123.7,Net Banking,Delivered
19026,472,2025-03-10,4,3,2629.8,Credit Card,Delivered
19027,301,2025-03-22,266,2,2429.18,Debit Card,Delivered
19028,452,2025-06-12,167,4,2784.6,Net Banking,Delivered
19029,2950,2025-01-23,344,3,1974.12,UPI,Delivered
19030,2067,2024-03-29,392,1,1055.32,UPI,Delivered
19031,2063,2023-10-30,350,2,543.98,Credit Card,Delivered
19032,1332,2024-08-13,351,2,2095.56,Debit Card,Delivered
19033,2716,2024-10-07,308,2,2047.36,Credit Card,Delivered
19034,2347,2023-08-13,416,1,1002.68,Credit Card,Delivered
19035,427,2024-12-14,343,2,2613.2,UPI,Delivered
19036,7,2024-04-03,355,5,5622.6,Net Banking,Delivered
19037,1623,2024-05-18,485,5,2163.55,Net Banking,Delivered
19038,1339,2024-06-24,481,1,540.88,Credit Card,Delivered
19039,55,2024-04-13,154,4,3082.64,Credit Card,Delivered
19040,2394,2025-07-03,392,3,3165.96,Debit Card,Delivered
19041,1268,2023-09-27,150,1,607.62,Net Banking,Returned
19042,2567,2024-09-22,49,5,973.1,UPI,Delivered
19043,1363,2023-12-16,241,3,2181.45,Credit Card,Delivered
19044,381,2024-06-28,86,5,1684.3,Debit Card,Delivered
19045,31,2024-09-14,56,3,2028.84,Debit Card,Delivered
19046,2143,2025-04-01,68,2,1604.34,Net Banking,Returned
19047,2060,2025-06-14,227,1,301.4,Credit Card,Delivered
19048,2466,2024-03-12,221,2,1864.08,UPI,Delivered
19049,2745,2025-02-14,224,1,508.11,Net Banking,Delivered
19050,714,2024-07-04,51,3,2524.02,Credit Card,Delivered
19051,1125,2024-06-28,390,2,2176.16,Debit Card,Delivered
19052,1598,2023-09-29,199,5,1670.4,Net Banking,Delivered
19053,874,2024-10-23,421,4,914.84,Credit Card,Delivered
19054,1669,2024-09-03,267,5,2501.4,UPI,Delivered
19055,828,2025-07-06,153,4,2498.96,Credit Card,Delivered
19056,958,2025-02-25,27,5,3969.95,Net Banking,Delivered
19057,1911,2024-09-12,140,4,2169.4,Net Banking,Delivered
19058,2626,2024-08-14,111,5,1769.1,Credit Card,Delivered
19059,407,2024-01-20,160,3,2283.18,UPI,Delivered
19060,366,2024-06-30,16,1,904.2,Credit Card,Delivered
19061,373,2024-02-18,375,1,542.83,Debit Card,Delivered
19062,2404,2024-01-27,444,1,186.97,Credit Card,Returned
19063,2034,2025-04-14,366,1,217.48,Net Banking,Delivered
19064,183,2024-02-11,110,5,663.65,UPI,Delivered
19065,830,2024-04-21,286,4,970.08,Debit Card,Returned
19066,2970,2023-08-23,219,2,265.88,Net Banking,Delivered
19067,412,2024-11-02,402,1,732.72,Net Banking,Delivered
19068,308,2025-04-17,106,2,1721.12,Net Banking,Delivered
19069,857,2024-05-29,423,4,1541.2,Debit Card,Delivered
19070,2036,2024-08-18,53,4,2154.64,UPI,Delivered
19071,2735,2024-03-24,472,3,3067.56,UPI,Delivered
19072,1046,2024-11-12,208,5,1694.05,Credit Card,Delivered
19073,1062,2024-01-03,135,1,976.54,Debit Card,Delivered
19074,414,2024-08-14,202,5,1519.8,Credit Card,Delivered
19075,2494,2023-08-21,113,5,3446.05,Debit Card,Delivered
19076,1872,2024-05-22,463,3,1772.58,UPI,Delivered
19077,1339,2023-11-20,462,5,4082.35,Debit Card,Delivered
19078,1049,2025-02-20,62,4,3583.28,UPI,Delivered
19079,1851,2024-03-28,301,2,1549.4,Credit Card,Delivered
19080,331,2023-09-03,423,5,1926.5,Debit Card,Returned
19081,2759,2023-11-14,40,1,323.82,UPI,Delivered
19082,2821,2024-01-23,369,3,1890.69,Credit Card,Delivered
19083,2415,2023-08-25,278,4,1896.12,UPI,Delivered
19084,2431,2024-08-21,88,4,803.0,UPI,Delivered
19085,2519,2025-05-19,424,5,2106.4,Net Banking,Delivered
19086,1939,2024-10-06,306,2,1377.92,Credit Card,Delivered
19087,1311,2024-12-02,272,5,1317.25,UPI,Delivered
19088,2851,2024-10-22,190,5,2576.65,Credit Card,Returned
19089,2005,2025-04-24,119,3,1482.84,Net Banking,Returned
19090,2332,2024-12-24,183,1,1129.86,UPI,Delivered
19091,1465,2024-05-18,196,5,2122.4,Net Banking,Delivered
19092,7,2024-02-23,3,5,3095.9,Net Banking,Delivered
19093,613,2024-05-21,438,5,4305.3,UPI,Delivered
19094,2547,2025-04-04,318,3,2744.7,Credit Card,Delivered
19095,1556,2024-11-04,499,2,807.26,UPI,Delivered
19096,2350,2024-11-28,216,3,3657.15,Credit Card,Delivered
19097,2393,2023-11-26,205,5,5173.0,Debit Card,Delivered
19098,2079,2024-02-12,219,5,664.7,Debit Card,Delivered
19099,234,2025-07-12,442,4,2861.4,Debit Card,Delivered
19100,1469,2024-01-09,482,3,1387.38,Debit Card,Delivered
19101,1995,2024-03-08,155,3,2389.8,Debit Card,Delivered
19102,892,2025-03-13,111,2,707.64,Net Banking,Delivered
19103,1458,2025-05-30,27,3,2381.97,Credit Card,Delivered
19104,1003,2024-01-17,269,3,2548.68,Net Banking,Delivered
19105,2686,2024-04-24,78,4,3021.68,Credit Card,Delivered
19106,2576,2024-02-01,450,3,622.14,Credit Card,Delivered
19107,2404,2024-09-03,272,5,1317.25,UPI,Delivered
19108,2573,2024-05-31,425,3,789.06,UPI,Delivered
19109,409,2024-10-25,298,3,2536.17,UPI,Returned
19110,1106,2024-04-02,285,1,152.27,UPI,Delivered
19111,2884,2023-12-05,344,5,3290.2,UPI,Delivered
19112,1393,2023-10-16,103,5,5255.2,Net Banking,Delivered
19113,2153,2023-12-12,431,5,4652.85,Credit Card,Delivered
19114,1199,2025-04-18,381,2,1681.84,Debit Card,Delivered
19115,2329,2023-10-08,47,2,1671.88,Credit Card,Delivered
19116,2507,2025-01-03,232,2,1669.52,Debit Card,Delivered
19117,1161,2024-04-22,192,3,2003.97,Net Banking,Delivered
19118,181,2024-05-18,55,3,1942.17,Credit Card,Delivered
19119,2471,2023-08-15,89,1,1108.17,UPI,Delivered
19120,2422,2025-04-19,159,5,3502.25,Credit Card,Delivered
19121,1773,2024-01-19,355,5,5622.6,UPI,Delivered
19122,963,2024-08-15,45,1,480.46,Debit Card,Delivered
19123,2846,2024-07-05,170,5,3217.4,Credit Card,Delivered
19124,229,2023-09-08,66,5,846.5,Credit Card,Delivered
19125,1569,2023-07-24,42,3,4022.67,UPI,Delivered
19126,1881,2024-08-28,65,5,4566.1,UPI,Delivered
19127,219,2024-09-17,298,5,4226.95,Net Banking,Delivered
19128,2763,2023-08-24,86,3,1010.58,Net Banking,Delivered
19129,2333,2023-12-30,250,1,381.54,Debit Card,Delivered
19130,696,2024-04-02,97,2,1431.74,Debit Card,Delivered
19131,2013,2025-05-25,342,5,4473.5,Net Banking,Delivered
19132,2606,2024-03-18,333,4,4143.68,Credit Card,Delivered
19133,1644,2024-06-10,282,4,4368.52,Credit Card,Delivered
19134,2184,2024-11-15,187,5,6021.75,Credit Card,Delivered
19135,1701,2024-03-02,373,1,285.86,UPI,Delivered
19136,2532,2024-05-12,142,5,3367.55,UPI,Returned
19137,1850,2024-06-16,31,2,2446.3,Debit Card,Returned
19138,1300,2023-07-21,9,1,1243.44,Debit Card,Delivered
19139,2101,2025-06-22,434,3,2494.77,Net Banking,Delivered
19140,2672,2024-03-09,339,1,180.13,Debit Card,Returned
19141,898,2024-10-19,322,5,5734.3,UPI,Delivered
19142,1866,2025-04-04,389,1,440.29,Debit Card,Delivered
19143,120,2023-09-04,424,1,421.28,Debit Card,Delivered
19144,992,2024-01-01,39,2,468.02,UPI,Delivered
19145,745,2024-07-25,316,1,711.29,UPI,Delivered
19146,130,2024-05-28,251,3,1259.16,UPI,Delivered
19147,872,2024-02-07,385,3,1268.25,UPI,Delivered
19148,1509,2024-06-27,491,3,3562.32,Debit Card,Delivered
19149,2550,2024-02-20,39,2,468.02,Debit Card,Delivered
19150,955,2024-07-11,252,5,1706.5,Debit Card,Delivered
19151,273,2024-06-19,447,2,2572.14,UPI,Delivered
19152,2595,2025-02-10,114,4,5241.04,UPI,Delivered
19153,1888,2025-06-29,481,1,540.88,Debit Card,Delivered
19154,2584,2024-10-15,329,2,1095.02,UPI,Delivered
19155,1726,2023-10-24,10,1,1129.63,UPI,Delivered
19156,2789,2024-12-12,48,5,4213.9,Debit Card,Delivered
19157,2107,2025-02-16,315,1,832.51,Net Banking,Delivered
19158,372,2025-06-04,495,4,973.8,Net Banking,Delivered
19159,2504,2023-09-22,134,5,1864.6,Debit Card,Delivered
19160,1114,2024-06-15,357,5,1673.8,Net Banking,Delivered
19161,1500,2023-09-21,59,4,4171.96,Net Banking,Delivered
19162,943,2023-12-12,89,3,3324.51,Net Banking,Delivered
19163,2114,2023-12-05,497,4,3196.36,UPI,Delivered
19164,2424,2023-10-18,465,5,2721.2,Credit Card,Delivered
19165,2713,2025-04-12,261,4,2806.28,Debit Card,Delivered
19166,1766,2024-04-08,343,1,1306.6,Net Banking,Delivered
19167,2949,2023-08-24,221,5,4660.2,Debit Card,Delivered
19168,1782,2025-02-26,367,3,663.18,UPI,Returned
19169,1435,2024-01-21,296,4,1189.48,UPI,Delivered
19170,1857,2025-02-04,175,1,1057.56,Credit Card,Delivered
19171,899,2024-10-09,7,5,1381.25,Credit Card,Delivered
19172,376,2025-04-14,24,5,2970.9,Debit Card,Delivered
19173,1377,2024-12-30,254,3,3314.76,Credit Card,Delivered
19174,1970,2024-05-30,155,5,3983.0,Credit Card,Returned
19175,1449,2025-01-13,440,2,708.26,Credit Card,Returned
19176,1511,2024-03-20,425,5,1315.1,UPI,Delivered
19177,2557,2024-04-18,466,1,348.97,Debit Card,Delivered
19178,524,2024-09-21,373,4,1143.44,Credit Card,Delivered
19179,1442,2025-03-24,296,3,892.11,UPI,Returned
19180,2459,2024-06-02,85,4,3176.08,Net Banking,Delivered
19181,184,2025-01-22,255,1,442.15,Net Banking,Delivered
19182,2040,2024-08-14,383,1,467.63,Debit Card,Delivered
19183,804,2025-01-23,499,1,403.63,UPI,Delivered
19184,879,2025-07-09,317,5,3722.55,Net Banking,Delivered
19185,459,2025-01-16,314,5,3070.55,Debit Card,Returned
19186,1156,2023-09-13,125,4,898.48,Net Banking,Delivered
19187,315,2024-11-27,280,2,2487.04,UPI,Delivered
19188,1200,2024-09-30,13,1,504.21,Net Banking,Delivered
19189,373,2025-06-21,237,4,603.08,Debit Card,Delivered
19190,1090,2024-11-28,113,5,3446.05,Debit Card,Delivered
19191,1462,2023-08-24,429,4,3960.6,Debit Card,Delivered
